paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
8d95e45441df3b7c401d9544899e9c107c580194,Water Quality Regulations in the Chesapeake Bay: Working to More Precisely Estimate Nutrient Loading Rates and Incentivize Best Management Practices in the Nursery and Greenhouse Industry,"Restoration efforts in the Chesapeake Bay recently intensified with the 2010 introduction of federal total maximum daily load (TMDL) limits for all 92 bay watershed segments. These regulations have specific, binding consequences if any of the six states or the District of Columbia fail to meet interim goals, including loss of federal dollars for various programs and increasing regulation of point sources, if non-point source (agricultural and urban) nutrient reduction goals are not met in the watershed. As part of the effort to better understand and account for non-point sources of pollution in the watershed, a team of agricultural experts from across the bay region was recently assembled, including the nursery industry. The goal of this panel was to inform stakeholders and policymakers about the inputs and management practices used across all Bay states. To increase both the precision and accuracy of loading rate estimates, more precise information should guide future iterations of the Chesapeake Bay model. A more accurate accounting of land area by operation type (e.g., greenhouse, container, and field) is a primary issue for the nursery and greenhouse industry, because the current Chesapeake Bay model relies on USDA agricultural census data, which does not separate container and field production, which have very different nutrient and irrigation practices. Field operations also typically account for a higher percentage of production area in each state, which may skew model results. This is very important because the type of operation (field, container-nursery, or greenhouse operation) has a significant impact on plant density, types of fertilizer used, and application rates, which combine with irrigation and water management practices to affect potential nutrient runoff. It is also important to represent a variety of implemented best management practices (BMPs) in the Chesapeake Bay model such as vegetated buffer strips, sediment ponds, controlled-release fertilizer, and accurately assess how these mitigate both nutrient and sediment runoff from individual operations. There may also be opportunities for growers who have implemented BMPs such as low-phosphorus slow-release fertilizers (SRF), precision irrigation, etc., to gain additional revenue through nutrient trading. Although there are currently some questions about how nutrient trading will work, this could provide additional incentives for further implementation of BMPs by both ornamental and other agricultural growers. It is possible that the TMDL process currently being implemented throughout the Chesapeake Bay will be used as a remediation process for other impaired estuarine water bodies, which have similar water-use regulations and issues. The lessons learned about the Chesapeake Bay model in general, and for the nursery and greenhouse industry in particular, will likely provide guidance for how we can be proactive in reducing environmental impacts and protect the economic viability of ornamental growers in the future. A BRIEF HISTORY OF CHESAPEAKE BAY RESTORATION EFFORTS For almost 30 years, the Chesapeake Bay has been targeted for water quality improvements with the goal of removing the Bay and its tributaries from the Environmental Protection Agency (EPA) 303(d) impaired waters list. During that time, a number of plans and agreements were put into place to achieve that goal. The first Chesapeake Bay Agreement was signed in 1983 (Chesapeake Bay Partnership, 1983) and was a voluntary partnership among Maryland, Pennsylvania, Virginia, Washington, DC, and the EPA. This was soon replaced by an updated agreement in 1987, because it had no specific goals or methods to reach those goals. The 1987 agreement sought to reduce the nitrogen (N) and phosphorus (P) loads entering the Bay by 40% by the year 2000 (Chesapeake Executive Council, 1987). This agreement included deadlines and reduction goals, but there were no consequences associated with the failure to meet those goals, and participation was voluntary. During this time, some moderate improvements in Bay health were achieved through education, habitat restoration, species management plans, increased implementation of BMPs, updates to wastewater treatment plants, and a reduction of heavy metals and other toxins (Chesapeake Executive Council, 1987). The 1992 amendment expanded restoration efforts to tributaries instead of just the main stem of the Bay and acknowledged that a reduction of upstream pollution would benefit the Bay overall (Chesapeake Executive Council, 1992). Additionally, there were increased efforts to control non-point source pollution, which was primarily attributed to agriculture, but urban sources were explicitly recognized as contributors. The agreement also sought to explore ‘‘cooperative relationships’’ with New York, Delaware, and West Virginia to reach out to the three additional states that have land area within the watershed. Although progress had been made in terms of nutrient and sediment reduction, the Bay’s heath did not drastically improve during the 1990s (Fig. 1). The 2000 agreement, which still only included Virginia, Maryland, Pennsylvania, and Washington, DC, established load reductions for sediment and chemical contaminants as well as renewing the 40% reduction in N and P goals from 1985 levels (Chesapeake Executive Council, 2000). This agreement also included specific population goals for certain species including blue crabs, menhaden, and submerged aquatic vegetation (SAV). Once again, the outcomes of this process were not binding; however, a few months later in 2000, a Memorandum of Understanding (MOU) was signed with the EPA by all six states in the watershed and Washington, DC, in response Received for publication 4 Mar. 2013. Accepted for publication 31 May 2013. Special thanks to Drs. Sarah White, Don Merhaut, and two anonymous reviewers for their critical review and suggestions for improving this manuscript. Also a special thank you to Sarah White and ASHS for organizing and hosting this colloquium",2013,24,0,10.21273/HORTSCI.48.9.1097,https://www.semanticscholar.org/paper/8d95e45441df3b7c401d9544899e9c107c580194,Review,
aae9c28e707ec9fe1dda84d042d8146c67310f19,Autonomous precision agriculture through integration of wireless underground sensor networks with center pivot irrigation systems,,2013,252,18,10.1016/j.adhoc.2012.06.012,https://www.semanticscholar.org/paper/aae9c28e707ec9fe1dda84d042d8146c67310f19,JournalArticle,Ad hoc networks
a6f64d196852cd07bdaa2a651023f4acf96eba2e,Noise levels of a track-laying tractor during field operations in the vineyard,"Noise in agriculture is one of the risk factors to be taken into account in the assessment of the health and safety of workers; in particular, it is known that the tractor is a source of high noise. The Italian Low Decree 81/2008 defined the requirements for assessing and managing noise risk identifying a number of procedures to be adopted at different noise levels to limit workers exposure. This paper concerns the analysis of the noise risk arising from the use of a tracklaying tractor during field operations carried out in the vineyard. The objective of this study was to evaluate the noise level that comes close to the ear of the operator driving the tractor measuring the values of equivalent sound level (Leq(A)) and peak sound pressure (LCpk). We considered four options related to the same tractor coupled with the following tools to perform some farming operations: rototilling, chisel plough, flail mowers and vibro farmer. We considered three test conditions: T1 in flat (slope 0%), T2 uphill and T3 downhill (both 30% slope). The instrument used for the measurements is a precision integrating portable sound level meter, class 1, model HD2110L by Delta OHM, Italy. Each survey lasted 2 minutes, with an interval of measurement equal to 0.5 s. The tests were performed in compliance with the standards ISO 9612 and ISO 9432. The results show that the measured sound levels exceed the limits allowed by the regulations in almost all the test conditions; values exceeding the threshold limit of 80 dB(A) were recorded coming up to a maximum value of 92.8 dB(A) for flail mowers in test T1. When limits imposed by the regulations are exceeded, the operator is obliged to wear the appropriate Personal Protective Equipment.",2013,3,1,10.4081/JAE.2013.396,https://www.semanticscholar.org/paper/a6f64d196852cd07bdaa2a651023f4acf96eba2e,Review,
163a653c4129fc339209530e2da71d6f242df931,A Wireless Multimedia Sensor Network Platform for Environmental Event Detection Dedicated to Precision Agriculture,"Precision agriculture has been considered as a new technique to improve agricultural production and support sustainable development by preserving planet resource and minimizing pollution. By monitoring different parameters of interest in a cultivated field, wireless sensor network (WSN) enables real-time decision making with regard to issues such as management of water resources for irrigation, choosing the optimum point for harvesting, estimating fertilizer requirements and predicting crop yield more accurately. In spite the tremendous advanced of scalar WSN in recent year, scalar WSN cannot meet all the requirements of ubiquitous intelligent environmental event detections because scalar data such as temperature, soil humidity, air humidity and light intensity are not rich enough to detect all the environmental events such as plant diseases and present of insects. Thus to fulfill those requirements multimedia data is needed. In this paper we present a robust multi-support and modular Wireless Multimedia Sensor Network (WMSN) platform, which is a type of wireless sensor network equipped with a low cost CCD camera. This WMSN platform may be used for diverse environmental event detections such as the presence of plant diseases and insects in precision agriculture applications.",2013,16,0,,https://www.semanticscholar.org/paper/163a653c4129fc339209530e2da71d6f242df931,JournalArticle,arXiv.org
466e6001414799972156e1e417eeead937d1e62f,Research on Automatic Irrigation Algorithm of Strawberry Greenhouse Based on PLC,,2013,2,0,10.1007/978-3-642-54344-9_6,https://www.semanticscholar.org/paper/466e6001414799972156e1e417eeead937d1e62f,JournalArticle,Conference on Control Technology and Applications
5767d02fb65ecc147abaa9e0cdb43fb830b831ca,Studies on Domestic and Overseas in Research Progress of Agricultural Information Technologies,,2013,1,0,10.1007/978-3-642-54341-8_21,https://www.semanticscholar.org/paper/5767d02fb65ecc147abaa9e0cdb43fb830b831ca,JournalArticle,Conference on Control Technology and Applications
9da0a659a9d2833295e8cdb666ee4e5c3378091b,Agricultural Field Environment High-Quality Image Remote Acquisition,,2013,1,0,10.1007/978-3-642-54341-8_6,https://www.semanticscholar.org/paper/9da0a659a9d2833295e8cdb666ee4e5c3378091b,JournalArticle,Conference on Control Technology and Applications
b372e54f68f99481239d7d9cf82e95f9cadd8a61,Development and prospect of unmanned aerial vehicle technologies for agricultural production management,,2013,229,10,10.25165/IJABE.V6I3.900,https://www.semanticscholar.org/paper/b372e54f68f99481239d7d9cf82e95f9cadd8a61,Review,
2b1d7ae76dbf9ef446bf647ba7b3990ef15f9ae3,"A hybrid sensor network for flexible, unattended, multipurpose deployment",,2013,2,1,10.1109/GHTC.2013.6713691,https://www.semanticscholar.org/paper/2b1d7ae76dbf9ef446bf647ba7b3990ef15f9ae3,"JournalArticle,Conference",IEEE Global Humanitarian Technology Conference
3288a8cb1485a389c1fc069056f7b1192c3ce874,iFarm: Development of cloud-based system of cultivation management for precision agriculture,,2013,17,1,10.1109/GCCE.2013.6664809,https://www.semanticscholar.org/paper/3288a8cb1485a389c1fc069056f7b1192c3ce874,"JournalArticle,Conference",Global Conference on Consumer Electronics
e7eeddbd44ffbce9e812aa2f39d8f0a814825575,A review of direct and indirect implications of laser land leveling as agriculture resource conservation technology in Punjab province of Pakistan,,2013,7,0,10.1109/GHTC.2013.6713710,https://www.semanticscholar.org/paper/e7eeddbd44ffbce9e812aa2f39d8f0a814825575,"JournalArticle,Conference,Review",IEEE Global Humanitarian Technology Conference
eb24b8663c2451ddb278441839347a17289ec1c7,Extending the RPL Routing Protocol to Agricultural Low Power and Lossy Networks (A-LLNs),,2013,10,0,10.4018/ijaeis.2013100102,https://www.semanticscholar.org/paper/eb24b8663c2451ddb278441839347a17289ec1c7,JournalArticle,International Journal of Agricultural and Environmental Information Systems
ef588dd39c339ff62c847c572b60b3cff1fd73d2,The study of the agricultural product storage temperature and humidity control system,,2013,3,0,10.1109/ICCSNT.2013.6967061,https://www.semanticscholar.org/paper/ef588dd39c339ff62c847c572b60b3cff1fd73d2,Conference,Proceedings of 2013 3rd International Conference on Computer Science and Network Technology
fe7ec799f369a9ddc8501f9f0094548ecccd494d,Simultaneous Identification and Quantification of 20 β-Receptor Agonists in Feed Using Gas Chromatography-Tandem Mass Spectrometry,"“Lean meat powder” is a class of toxic chemicals that have structures similar to that of β-adrenergic receptor agonists. At least 16 chemicals from this class have been specifically banned by the 176th bulletin of the Chinese Department of Agriculture on breeding animals, and methods for monitoring the illicit use of β-agonists in animal feed are required. Herein, a method to quantify 20 β-agonists in feed, via analyte derivatization followed by gas chromatography-tandem mass spectrometry, has been developed. The optimized method has a good linear correlation (calibration coefficient > 0.99) between the quantitative ion peak area and the concentration of β-agonists over a large working range (0.05–1 mg/kg). The limit of detection (LOD) was 0.01 mg/kg, the recoveries for three β-agonists spikes (0.05, 0.1, and 1 µg/g) in feed ranged from 75.6 to 102.4%, repeatability ranged from 1.2 to 9.4% for all of the compounds, and intermediate precisions were lower than 13.8%. This precise, accurate method was applied to quantify 20 β-agonists in actual feed samples and represents an excellent complement to existing quantification methods.",2013,28,0,10.1371/journal.pone.0076400,https://www.semanticscholar.org/paper/fe7ec799f369a9ddc8501f9f0094548ecccd494d,JournalArticle,PLoS ONE
